 rod_temps    0.0000000000000000     
 Rod ,           1
Temperature ,  736.174250  734.151871  729.669537  722.820691  713.626838  702.093405  688.219979  672.003297  653.438483  632.795171  584.191676  574.465630 
Temperature ,  736.879025  734.857604  730.377375  723.531694  714.341993  702.813616  688.946049  672.735915  654.178211  633.542333  584.955702  575.233258 
Temperature ,  737.581833  735.561391  731.083313  724.240868  715.055413  703.532206  689.670630  673.467193  654.916761  634.288490  585.719113  576.000356 
Temperature ,  738.282810  736.263367  731.787482  724.948336  715.767210  704.249273  690.393806  674.197200  655.654187  635.033678  586.481911  576.766918 
Temperature ,  738.282829  736.263385  731.787501  724.948354  715.767228  704.249292  690.393825  674.197219  655.654206  635.033697  586.481930  576.766937 
 
 rod_temps    15.009999999999724     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  724.205198  722.160796  717.630147  710.708850  701.420337  689.772297  675.766965  659.404086  640.682080  619.876270  570.906741  561.103820 
Temperature ,  724.971447  722.927613  718.398211  711.478786  702.192722  690.547654  676.545749  660.186680  641.468784  620.667239  571.707340  561.906452 
Temperature ,  725.736458  723.693206  719.165080  712.247572  702.964016  691.321991  677.323598  660.968433  642.254751  621.457580  572.507560  562.708759 
Temperature ,  726.500364  724.457706  719.930883  713.015332  703.734338  692.095420  678.100615  661.749439  643.040064  622.247366  573.307448  563.510784 
Temperature ,  727.263147  725.221095  720.695603  713.782049  704.503670  692.867926  678.876784  662.529684  643.824709  623.036584  574.106996  564.312517 
Temperature ,  728.024789  725.983355  721.459221  714.547706  705.271996  693.639492  679.652091  663.309154  644.608675  623.825222  574.906194  565.113950 
Temperature ,  728.781400  726.740571  722.217765  715.308245  706.035145  694.405809  680.422064  664.083192  645.387103  624.608209  575.699479  565.909413 
Temperature ,  729.529375  727.489171  722.967738  716.060278  706.789878  695.163820  681.183862  664.849208  646.157677  625.383525  576.485517  566.697724 
Temperature ,  730.275845  728.236284  723.716263  716.810924  707.543301  695.920617  681.944557  665.614242  646.927403  626.158133  577.271164  567.485711 
Temperature ,  731.021047  728.982144  724.463565  717.560394  708.295610  696.676374  682.704298  666.378421  647.696381  626.932105  578.056432  568.273375 
Temperature ,  731.765012  729.726779  725.209673  718.308714  709.046827  697.431110  683.463102  667.141757  648.464619  627.705446  578.841317  569.060709 
Temperature ,  732.507737  730.470187  725.954583  719.055880  709.796948  698.184822  684.220965  667.904244  649.232110  628.478149  579.625810  569.847706 
Temperature ,  733.249211  731.212358  726.698285  719.801881  710.545962  698.937498  684.977874  668.665872  649.998845  629.250204  580.409903  570.634356 
Temperature ,  733.989419  731.953276  727.440763  720.546703  711.293856  699.689125  685.733818  669.426629  650.764812  630.021599  581.193587  571.420651 
Temperature ,  734.728343  732.692925  728.182001  721.290330  712.040613  700.439687  686.488782  670.186500  651.529996  630.792323  581.976851  572.206582 
Temperature ,  735.465967  733.431286  728.921982  722.032744  712.786217  701.189168  687.242749  670.945470  652.294386  631.562364  582.759687  572.992139 
Temperature ,  736.196648  734.162655  729.654863  722.767898  713.524344  701.930906  687.988657  671.696019  653.049951  632.323144  583.532258  573.767208 
Temperature ,  736.921162  734.887902  730.381719  723.497172  714.256790  702.667210  688.729428  672.441776  653.801114  633.079951  584.301854  574.539530 
Temperature ,  737.643735  735.611231  731.106709  724.224659  714.987551  703.401953  689.468780  673.186275  654.551192  633.835854  585.070957  575.311446 
Temperature ,  738.364743  736.333013  731.830190  724.950694  715.716935  704.135411  690.206957  673.929717  655.300346  634.590972  585.839589  576.082959 
Temperature ,  739.084281  737.053340  732.552250  725.675360  716.445019  704.867653  690.944014  674.672151  656.048611  635.345328  586.607750  576.854064 
Temperature ,  739.084299  737.053358  732.552268  725.675379  716.445037  704.867672  690.944033  674.672170  656.048630  635.345347  586.607770  576.854084 
 
 rod_temps    16.009999999999703     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  724.551110  722.501170  717.958396  711.018988  701.706943  690.030622  675.993041  659.594822  640.835339  619.991415  570.936891  561.116562 
Temperature ,  725.327776  723.278272  718.736455  711.798484  702.488318  690.814275  676.779320  660.384018  641.627678  620.787011  571.739837  561.921057 
Temperature ,  726.103457  724.054401  719.513566  712.577068  703.268830  691.597124  677.564864  661.172555  642.419442  621.582121  572.542497  562.725310 
Temperature ,  726.878264  724.829665  720.289834  713.354842  704.048575  692.379258  678.349754  661.960508  643.210697  622.376801  573.344909  563.529353 
Temperature ,  727.652180  725.604048  721.065243  714.131791  704.827538  693.160665  679.133979  662.747865  644.001432  623.171043  574.147064  564.333180 
Temperature ,  728.425190  726.377535  721.839778  714.907900  705.605705  693.941329  679.917525  663.534614  644.791637  623.964835  574.948957  565.136784 
Temperature ,  729.192911  727.145722  722.608988  715.678645  706.378459  694.716520  680.695525  664.315737  645.576127  624.752819  575.744827  565.934319 
Temperature ,  729.952394  727.905689  723.370018  716.441271  707.143174  695.483769  681.465701  665.089168  646.353074  625.533417  576.533675  566.724912 
Temperature ,  730.710706  728.664500  724.129923  717.202819  707.906872  696.250078  682.235023  665.861842  647.129368  626.313472  577.322229  567.515265 
Temperature ,  731.468016  729.422320  724.888862  717.963438  708.669691  697.015568  683.003597  666.633847  647.905079  627.093036  578.110498  568.305377 
Temperature ,  732.224341  730.179166  725.646851  718.723144  709.431645  697.780251  683.771432  667.405190  648.680211  627.872108  578.898477  569.095243 
Temperature ,  732.979677  730.935034  726.403887  719.481933  710.192730  698.544123  684.538523  668.175865  649.454759  628.650685  579.686160  569.884855 
Temperature ,  733.734015  731.689914  727.159958  720.239794  710.952934  699.307172  685.304860  668.945862  650.228714  629.428756  580.473540  570.674208 
Temperature ,  734.487340  732.443792  727.915052  720.996713  711.712245  700.069388  686.070432  669.715172  651.002065  630.206313  581.260609  571.463295 
Temperature ,  735.239637  733.196654  728.669154  721.752678  712.470649  700.830756  686.835225  670.483781  651.774801  630.983345  582.047359  572.252107 
Temperature ,  735.990890  733.948484  729.422248  722.507673  713.228133  701.591264  687.599228  671.251678  652.546912  631.759843  582.833783  573.040639 
Temperature ,  736.734243  734.692369  730.167304  723.254484  713.977243  702.343163  688.354347  672.010378  653.309478  632.526426  583.609442  573.818218 
Temperature ,  737.472328  735.431028  730.907225  723.996302  714.721547  703.090488  689.105167  672.765095  654.068416  633.289763  584.382739  574.593633 
Temperature ,  738.208907  736.168201  731.645700  724.736735  715.464545  703.836605  689.854891  673.518842  654.826518  634.052406  585.155663  575.368743 
Temperature ,  738.944248  736.904149  732.382982  725.476021  716.206457  704.581710  690.603690  674.271760  655.583897  634.814438  585.928228  576.143549 
Temperature ,  739.678414  737.638936  733.119130  726.214216  716.947335  705.325850  691.351603  675.023881  656.340579  635.575875  586.700435  576.918047 
Temperature ,  739.678433  737.638954  733.119149  726.214235  716.947354  705.325869  691.351622  675.023901  656.340598  635.575894  586.700454  576.918067 
 
 rod_temps    17.009999999999859     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  724.798869  722.744962  718.193504  711.241124  701.912224  690.215646  676.154967  659.731437  640.945110  620.073887  570.958486  561.125689 
Temperature ,  725.583516  723.529943  718.979217  712.027934  702.700470  691.005632  676.946956  660.525650  641.741717  620.872973  571.763160  561.931539 
Temperature ,  726.367387  724.314157  719.764182  712.814028  703.488038  691.794987  677.738370  661.319350  642.537878  621.671684  572.567620  562.737210 
Temperature ,  727.150570  725.097690  720.548485  713.599485  704.275005  692.583783  678.529275  662.112596  643.333646  622.470064  573.371895  563.542727 
Temperature ,  727.933051  725.880530  721.332112  714.384293  705.061358  693.372009  679.319660  662.905378  644.129011  623.268107  574.175979  564.348085 
Temperature ,  728.714818  726.662663  722.115051  715.168440  705.847086  694.159653  680.109514  663.697686  644.923965  624.065805  574.979866  565.153277 
Temperature ,  729.491078  727.439281  722.892453  715.947020  706.627205  694.941639  680.893651  664.484212  645.713066  624.857573  575.777652  565.952332 
Temperature ,  730.259454  728.208030  723.662022  716.717818  707.399612  695.715998  681.670261  665.263324  646.494876  625.642184  576.568587  566.744602 
Temperature ,  731.026923  728.975884  724.430719  717.487782  708.171234  696.489630  682.446212  666.041854  647.276187  626.426382  577.359302  567.536694 
Temperature ,  731.793604  729.742958  725.198657  718.257018  708.942167  697.262622  683.221580  666.819863  648.057047  627.210201  578.149804  568.328608 
Temperature ,  732.559506  730.509263  725.965846  719.025533  709.712418  698.034980  683.996369  667.597355  648.837457  627.993641  578.940089  569.120340 
Temperature ,  733.324626  731.274795  726.732281  719.793323  710.481983  698.806699  684.770574  668.374325  649.617412  628.776697  579.730151  569.911884 
Temperature ,  734.088954  732.039542  727.497951  720.560380  711.250853  699.577770  685.544186  669.150765  650.396905  629.559362  580.519985  570.703236 
Temperature ,  734.852476  732.803494  728.262846  721.326690  712.019016  700.348182  686.317196  669.926664  651.175927  630.341629  581.309585  571.494388 
Temperature ,  735.615182  733.566638  729.026953  722.092242  712.786461  701.117925  687.089593  670.702014  651.954468  631.123488  582.098944  572.285336 
Temperature ,  736.377057  734.328961  729.790258  722.857024  713.553176  701.886986  687.861365  671.476804  652.732519  631.904932  582.888057  573.076074 
Temperature ,  737.130195  735.082509  730.544708  723.612827  714.310749  702.646708  688.623564  672.241757  653.500444  632.675940  583.666030  573.855520 
Temperature ,  737.878898  735.831661  731.294845  724.364443  715.064304  703.402616  689.382193  673.003418  654.265383  633.444294  584.442107  574.633236 
Temperature ,  738.626438  736.579664  732.043864  725.114989  715.816850  704.157593  690.139979  673.764332  655.029682  634.212117  585.217903  575.410724 
Temperature ,  739.373002  737.326702  732.791944  725.864633  716.568543  704.911776  690.897040  674.524600  655.793420  634.979467  585.993428  576.187985 
Temperature ,  740.118633  738.072819  733.539125  726.613413  717.319418  705.665196  691.653403  675.284243  656.556611  635.746355  586.768681  576.965015 
Temperature ,  740.118653  738.072838  733.539144  726.613433  717.319438  705.665216  691.653422  675.284262  656.556630  635.746375  586.768701  576.965035 
 
 rod_temps    18.010000000000016     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  724.976326  722.919578  718.361900  711.400228  702.059256  690.348170  676.270946  659.829287  641.023733  620.132957  570.973953  561.132226 
Temperature ,  725.767063  723.710569  719.153449  712.192613  702.852734  691.142971  677.067270  660.627300  641.823563  620.934668  571.779898  561.939061 
Temperature ,  726.557193  724.500961  719.944414  712.984437  703.645682  691.937280  677.863147  661.424916  642.623051  621.736091  572.585685  562.745766 
Temperature ,  727.346785  725.290820  720.734860  713.775765  704.438162  692.731155  678.658629  662.222182  643.422235  622.537263  573.391336  563.552359 
Temperature ,  728.135828  726.080137  721.524779  714.566586  705.230163  693.524586  679.453708  663.019089  644.221111  623.338176  574.196844  564.358835 
Temperature ,  728.924310  726.868900  722.314158  715.356890  706.021676  694.317564  680.248375  663.815629  645.019669  624.138825  575.002208  565.165191 
Temperature ,  729.707109  727.651973  723.097830  716.141462  706.807424  695.104737  681.037188  664.606264  645.812265  624.933452  575.801413  565.965360 
Temperature ,  730.482327  728.427477  723.873963  716.918539  707.585735  695.884544  681.818721  665.389712  646.597778  625.721105  576.593895  566.758860 
Temperature ,  731.256845  729.202290  724.649425  717.694973  708.363441  696.663793  682.599748  666.172714  647.382910  626.508444  577.386215  567.552231 
Temperature ,  732.030746  729.976494  725.424293  718.470838  709.140610  697.442543  683.380322  666.955315  648.167694  627.295493  578.178377  568.345472 
Temperature ,  732.804037  730.750095  726.198574  719.246140  709.917247  698.220800  684.160446  667.737514  648.952131  628.082252  578.970378  569.138579 
Temperature ,  733.576712  731.523086  726.972261  720.020872  710.693346  698.998556  684.940114  668.519307  649.736217  628.868717  579.762213  569.931549 
Temperature ,  734.348762  732.295461  727.745348  720.795027  711.468899  699.775805  685.719320  669.300688  650.519945  629.654881  580.553878  570.724376 
Temperature ,  735.120177  733.067208  728.517823  721.568594  712.243896  700.552537  686.498054  670.081648  651.303307  630.440737  581.345368  571.517057 
Temperature ,  735.890947  733.838317  729.289676  722.341564  713.018328  701.328743  687.276308  670.862179  652.086296  631.226280  582.136678  572.309588 
Temperature ,  736.661060  734.608776  730.060896  723.113926  713.792185  702.104414  688.054072  671.642273  652.868905  632.011501  582.927803  573.101962 
Temperature ,  737.421728  735.369760  730.822572  723.876642  714.556260  702.870138  688.821698  672.412010  653.640919  632.785878  583.707511  573.882795 
Temperature ,  738.178700  736.127080  731.580657  724.635876  715.316998  703.632702  689.586371  673.179031  654.410477  633.558074  584.485672  574.662221 
Temperature ,  738.934774  736.883514  732.337881  725.394285  716.076961  704.394550  690.350396  673.945480  655.179546  634.329867  585.263625  575.441478 
Temperature ,  739.690084  737.639192  733.094369  726.151989  716.836256  705.155778  691.113857  674.711427  655.948180  635.101297  586.041375  576.220568 
Temperature ,  740.444658  738.394144  733.850148  726.909012  717.594908  705.916408  691.876772  675.476887  656.716391  635.872370  586.818921  576.999487 
Temperature ,  740.444677  738.394163  733.850167  726.909031  717.594927  705.916427  691.876792  675.476906  656.716410  635.872390  586.818940  576.999507 
 
 rod_temps    19.010000000000172     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  725.103428  723.044646  718.482513  711.514186  702.164568  690.443089  676.354016  659.899372  641.080046  620.175266  570.985031  561.136908 
Temperature ,  725.898797  723.840207  719.278497  712.310804  702.962015  691.241540  677.153620  660.700255  641.882305  620.978946  571.791911  561.944460 
Temperature ,  726.693692  724.635301  720.074026  713.106987  703.759051  692.039610  677.952880  661.500834  642.684302  621.782409  572.598676  562.751918 
Temperature ,  727.488169  725.429982  720.869154  713.902785  704.555725  692.837344  678.751835  662.301143  643.486067  622.585680  573.405340  563.559295 
Temperature ,  728.282219  726.224241  721.663871  714.698190  705.352028  693.634735  679.550480  663.101177  644.287596  623.388756  574.211901  564.366589 
Temperature ,  729.075833  727.018068  722.458169  715.493193  706.147953  694.431776  680.348806  663.900929  645.088883  624.191630  575.018356  565.173796 
Temperature ,  729.863622  727.806065  723.246623  716.282331  706.937986  695.222894  681.141172  664.694680  645.884123  624.988412  575.818611  565.974782 
Temperature ,  730.644082  728.586745  724.027783  717.064213  707.720812  696.006862  681.926458  665.481428  646.672445  625.778365  576.612240  566.769185 
Temperature ,  731.424005  729.366894  724.808429  717.845603  708.503174  696.790404  682.711358  666.267836  647.460478  626.568081  577.405751  567.563495 
Temperature ,  732.203449  730.146569  725.588613  718.626550  709.285120  697.573560  683.495909  667.053936  648.248246  627.357577  578.199146  568.357712 
Temperature ,  732.982416  730.925774  726.368339  719.407059  710.066653  698.356333  684.280113  667.839727  649.035748  628.146853  578.992423  569.151833 
Temperature ,  733.760902  731.704504  727.147603  720.187125  710.847766  699.138718  685.063963  668.625205  649.822981  628.935904  579.785578  569.945854 
Temperature ,  734.538899  732.482750  727.926396  720.966739  711.628454  699.920708  685.847454  669.410364  650.609937  629.724725  580.578608  570.739772 
Temperature ,  735.316399  733.260505  728.704711  721.745894  712.408708  700.702295  686.630579  670.195197  651.396613  630.513312  581.371509  571.533583 
Temperature ,  736.093391  734.037758  729.482538  722.524581  713.188521  701.483472  687.413330  670.979698  652.183001  631.301658  582.164276  572.327285 
Temperature ,  736.869868  734.814502  730.259868  723.302791  713.967882  702.264231  688.195700  671.763859  652.969095  632.089758  582.956907  573.120872 
Temperature ,  737.636315  735.581191  731.027087  724.070806  714.736939  703.034550  688.967474  672.537248  653.744225  632.866693  583.737911  573.902735 
Temperature ,  738.399696  736.344842  731.791330  724.835937  715.503233  703.802255  689.736807  673.308393  654.517326  633.641826  584.517636  574.683431 
Temperature ,  739.162388  737.107812  732.554911  725.600436  716.268932  704.569410  690.505645  674.079102  655.290055  634.416653  585.297206  575.464005 
Temperature ,  739.924483  737.870193  733.317918  726.364384  717.034112  705.336086  691.274046  674.849424  656.062450  635.191204  586.076626  576.244456 
Temperature ,  740.686002  738.632004  734.080371  727.127800  717.798790  706.102294  692.042023  675.619367  656.834518  635.965481  586.855894  577.024781 
Temperature ,  740.686021  738.632023  734.080390  727.127820  717.798809  706.102314  692.042042  675.619387  656.834538  635.965500  586.855914  577.024801 
 
 rod_temps    20.010000000000328     
 Rod ,           1
 radial pos , 0.0    1.0002449840240703E-003   2.2366157784310127E-003   3.6064345779244448E-003   5.0012249201203526E-003   6.4046929005751570E-003   7.8121630623012531E-003   9.2218030983941320E-003   1.0632750028632310E-002   1.2044544577088435E-002   1.3438320209973752E-002   1.3713910761154854E-002   1.5583989501312335E-002
 axial pos ,   0.0000000000000000       0.30003280839895013       0.90009842519685046        1.5001640419947506        2.1002296587926512        2.7002952755905509        3.3003608923884515        3.9004265091863513        4.5004921259842519        5.1005577427821525        5.7006233595800531        6.3006889763779537        6.9007545931758543        7.5008202099737549        8.1008858267716555        8.7009514435695543        9.3010170603674567        9.9010826771653555        10.501148293963258        11.101213910761157        11.701279527559059        12.001312335958009     
Temperature ,  725.194466  723.134225  718.568901  711.595808  702.239997  690.511075  676.413514  659.949570  641.120381  620.205570  570.992966  561.140262 
Temperature ,  725.993343  723.933249  719.368245  712.395631  703.040447  691.312283  677.215594  660.752616  641.924465  621.010726  571.800533  561.948335 
Temperature ,  726.791855  724.731911  720.167237  713.195118  703.840580  692.113199  678.017410  661.555429  642.728349  621.815717  572.608017  562.756341 
Temperature ,  727.590044  725.530254  720.965919  713.994309  704.640435  692.913857  678.818993  662.358037  643.532059  622.620565  573.415428  563.564291 
Temperature ,  728.387903  726.328272  721.764285  714.793196  705.440004  693.714252  679.620339  663.160435  644.335590  623.425266  574.222766  564.372182 
Temperature ,  729.185424  727.125956  722.562327  715.591774  706.239282  694.514378  680.421440  663.962619  645.138936  624.229816  575.030027  565.180012 
Temperature ,  729.977008  727.917698  723.354415  716.384383  707.032570  695.308489  681.216498  664.758726  645.936173  625.028219  575.831058  565.981595 
Temperature ,  730.761472  728.702329  724.139413  717.169930  707.818836  696.095626  682.004638  665.547978  646.726622  625.819907  576.625537  566.776661 
Temperature ,  731.545525  729.486555  724.924017  717.955102  708.604750  696.882438  682.792485  666.336974  647.516853  626.611417  577.419931  567.571662 
Temperature ,  732.329208  730.270415  725.708266  718.739933  709.390343  697.668955  683.580065  667.125734  648.306883  627.402763  578.214241  568.366596 
Temperature ,  733.112522  731.053910  726.492160  719.524425  710.175617  698.455176  684.367378  667.914258  649.096712  628.193942  579.008467  569.161463 
Temperature ,  733.895462  731.837037  727.275695  720.308574  710.960567  699.241098  685.154419  668.702542  649.886335  628.984952  579.802604  569.956259 
Temperature ,  734.678022  732.619788  728.058865  721.092372  711.745188  700.026714  685.941184  669.490582  650.675748  629.775788  580.596650  570.750982 
Temperature ,  735.460195  733.402156  728.841662  721.875814  712.529472  700.812020  686.727667  670.278372  651.464946  630.566446  581.390602  571.545629 
Temperature ,  736.241972  734.184134  729.624080  722.658892  713.313413  701.597007  687.513861  671.065905  652.253924  631.356922  582.184458  572.340197 
Temperature ,  737.023347  734.965714  730.406110  723.441598  714.097003  702.381670  688.299760  671.853178  653.042678  632.147211  582.978213  573.134684 
Temperature ,  737.794216  735.736767  731.177570  724.213666  714.869867  703.155497  689.074698  672.629349  653.820176  632.926084  583.760187  573.917311 
Temperature ,  738.562547  736.505307  731.946565  724.983345  715.640442  703.927159  689.847613  673.403657  654.595987  633.703456  584.541081  574.698950 
Temperature ,  739.330351  737.273324  732.715054  725.752541  716.410563  704.698402  690.620150  674.177634  655.371517  634.480598  585.321864  575.480502 
Temperature ,  740.097691  738.040886  733.483098  726.521312  717.180283  705.469275  691.392353  674.951314  656.146793  635.257530  586.102537  576.261966 
Temperature ,  740.864583  738.808003  734.250711  727.289668  717.949613  706.239785  692.164226  675.724704  656.921818  636.034254  586.883099  577.043339 
Temperature ,  740.864602  738.808022  734.250731  727.289688  717.949632  706.239805  692.164246  675.724723  656.921838  636.034274  586.883119  577.043359 
 
